country,year,duration_std,total_value,value,percent_of_total,continent
Finland,2023,1-2,11475,549,0.04784313725490196,Europe
Finland,2023,10+,11475,6091,0.5308061002178649,Europe
Finland,2023,3-4,11475,1259,0.10971677559912854,Europe
Finland,2023,5-9,11475,3076,0.26806100217864925,Europe
France,1995,0-1,119189,856,0.007181870810225776,Europe
France,1995,1-2,119189,3471,0.02912181493258606,Europe
France,1995,10+,119189,75010,0.6293365998540134,Europe
France,1995,3-4,119189,12384,0.10390220574046263,Europe
France,1995,5-9,119189,27468,0.23045750866271217,Europe
France,1996,0-1,115454,822,0.007119718675836263,Europe
France,1996,1-2,115454,3028,0.026226895560136503,Europe
France,1996,10+,115454,72633,0.6291076965717948,Europe
France,1996,3-4,115454,11156,0.09662722816013304,Europe
France,1996,5-9,115454,27815,0.24091846103209935,Europe
France,2002,0-1,115861,1050,0.009062583613122621,Europe
France,2002,1-2,115861,4329,0.037363737582102693,Europe
France,2002,10+,115861,71716,0.6189830918082875,Europe
France,2002,3-4,115861,12342,0.10652419709824704,Europe
France,2002,5-9,115861,26424,0.22806638989824013,Europe
France,2003,0-1,125175,1002,0.008004793289394848,Europe
France,2003,1-2,125175,4571,0.03651687637307769,Europe
France,2003,10+,125175,76535,0.6114240063910525,Europe
France,2003,3-4,125175,13940,0.11136409027361693,Europe
France,2003,5-9,125175,29127,0.232690233672858,Europe
France,2009,0-1,127578,1836,0.014391195974227531,Europe
France,2009,1-2,127578,3876,0.030381413723369232,Europe
France,2009,10+,127578,76990,0.6034739531894213,Europe
France,2009,3-4,127578,12423,0.09737572308705263,Europe
France,2009,5-9,127578,32453,0.25437771402592924,Europe
France,2010,0-1,130810,1723,0.013171775858114822,Europe
France,2010,1-2,130810,3829,0.029271462426419998,Europe
France,2010,10+,130810,80711,0.6170094029508447,Europe
France,2010,3-4,130810,11914,0.09107866371072548,Europe
France,2010,5-9,130810,32633,0.24946869505389496,Europe
France,2011,0-1,129802,1626,0.012526771544352167,Europe
France,2011,1-2,129802,3489,0.026879400933729834,Europe
France,2011,10+,129802,81618,0.6287884624273894,Europe
France,2011,3-4,129802,11218,0.08642393799787368,Europe
France,2011,5-9,129802,31851,0.2453814270966549,Europe
France,2012,0-1,125217,1753,0.013999696526829425,Europe
France,2012,1-2,125217,3565,0.02847057508165824,Europe
France,2012,10+,125217,77179,0.6163619955756806,Europe
France,2012,3-4,125217,11056,0.08829472036544558,Europe
France,2012,5-9,125217,31664,0.2528730124503861,Europe
France,2013,0-1,121849,1605,0.013172040804602417,Europe
France,2013,1-2,121849,3364,0.027607940976126188,Europe
France,2013,10+,121849,76471,0.6275882444665118,Europe
France,2013,3-4,121849,10390,0.08526947287216144,Europe
France,2013,5-9,121849,30019,0.24636230088059813,Europe
France,2014,0-1,120568,1435,0.011901997213190896,Europe
France,2014,1-2,120568,3395,0.028158383650719924,Europe
France,2014,10+,120568,75789,0.6285996284254528,Europe
France,2014,3-4,120568,10472,0.08685555039479796,Europe
France,2014,5-9,120568,29477,0.24448444031583835,Europe
France,2015,0-1,120731,1350,0.011181883691843851,Europe
France,2015,1-2,120731,3087,0.02556924070868294,Europe
France,2015,10+,120731,76273,0.6317598628355601,Europe
France,2015,3-4,120731,10547,0.08735950170213118,Europe
France,2015,5-9,120731,29474,0.244129511061782,Europe
France,2016,0-1,124768,1299,0.01041132341626058,Europe
France,2016,1-2,124768,3216,0.025775839958963837,Europe
France,2016,10+,124768,79530,0.6374230571941524,Europe
France,2016,3-4,124768,10579,0.08478936906899205,Europe
France,2016,5-9,124768,30144,0.24160041036163118,Europe
Germany,1995,0-1,169425,1728,0.010199203187250996,Europe
Germany,1995,1-2,169425,5732,0.033832079091043236,Europe
Germany,1995,10+,169425,85023,0.5018326693227092,Europe
Germany,1995,3-4,169425,19986,0.11796370075254538,Europe
Germany,1995,5-9,169425,56956,0.3361723476464512,Europe
Germany,1996,0-1,175550,1717,0.009780689262318428,Europe
Germany,1996,1-2,175550,5598,0.03188835089718029,Europe
Germany,1996,10+,175550,89774,0.511387069211051,Europe
Germany,1996,3-4,175550,19819,0.11289661065223583,Europe
Germany,1996,5-9,175550,58642,0.33404727997721445,Europe
Germany,1997,0-1,187802,1605,0.008546234864378442,Europe
Germany,1997,1-2,187802,5539,0.029493828606724105,Europe
Germany,1997,10+,187802,99412,0.5293447354128284,Europe
Germany,1997,3-4,187802,19584,0.10428003961619152,Europe
Germany,1997,5-9,187802,61662,0.3283351614998775,Europe
Germany,2004,0-1,213691,1561,0.007304940311009822,Europe
Germany,2004,1-2,213691,5436,0.025438600596187955,Europe
Germany,2004,10+,213691,125366,0.5866695368546172,Europe
Germany,2004,3-4,213691,20596,0.09638215928607194,Europe
Germany,2004,5-9,213691,60732,0.2842047629521131,Europe
Germany,2007,0-1,187072,1106,0.0059121621621621625,Europe
Germany,2007,1-2,187072,4324,0.023114095107765995,Europe
Germany,2007,10+,187072,112027,0.5988442952446117,Europe
Germany,2007,3-4,187072,17282,0.0923815429353404,Europe
Germany,2007,5-9,187072,52333,0.2797479045501197,Europe
Germany,2008,0-1,191948,1024,0.005334778169087461,Europe
Germany,2008,1-2,191948,4350,0.02266238773001021,Europe
Germany,2008,10+,191948,116886,0.608946172921833,Europe
Germany,2008,3-4,191948,17180,0.08950340717277595,Europe
Germany,2008,5-9,191948,52508,0.2735532540062934,Europe
Germany,2010,0-1,187027,1308,0.0069936426291391084,Europe
Germany,2010,1-2,187027,5641,0.03016142054355788,Europe
Germany,2010,10+,187027,113856,0.6087677180300171,Europe
Germany,2010,3-4,187027,17662,0.0944355627797056,Europe
Germany,2010,5-9,187027,48560,0.2596416560175803,Europe
Germany,2011,0-1,187640,1313,0.006997441910040503,Europe
Germany,2011,1-2,187640,5726,0.03051588147516521,Europe
Germany,2011,10+,187640,116723,0.6220581965465786,Europe
Germany,2011,3-4,187640,15642,0.08336175655510553,Europe
Germany,2011,5-9,187640,48236,0.2570667235131102,Europe
Germany,2012,0-1,179147,1177,0.006570023500253981,Europe
Germany,2012,1-2,179147,5794,0.032342154766755796,Europe
Germany,2012,10+,179147,112288,0.6267925223419873,Europe
Germany,2012,3-4,179147,14446,0.08063768860209772,Europe
Germany,2012,5-9,179147,45442,0.2536576107889052,Europe
Germany,2014,0-1,166199,1112,0.006690774312721496,Europe
Germany,2014,1-2,166199,5640,0.03393522223358745,Europe
Germany,2014,10+,166199,104407,0.6282047425074759,Europe
Germany,2014,3-4,166199,13580,0.08170927622909885,Europe
Germany,2014,5-9,166199,41460,0.24945998471711622,Europe
Germany,2015,0-1,163335,1039,0.006361159580004286,Europe
Germany,2015,1-2,163335,5140,0.03146906664217712,Europe
Germany,2015,10+,163335,103595,0.6342486301160192,Europe
Germany,2015,3-4,163335,13508,0.08270119692656197,Europe
Germany,2015,5-9,163335,40053,0.2452199467352374,Europe
Germany,2016,0-1,162397,1045,0.0064348479343830246,Europe
Germany,2016,1-2,162397,5175,0.031866352210939856,Europe
Germany,2016,10+,162397,103396,0.6366866382999686,Europe
Germany,2016,3-4,162397,12834,0.07902855348313084,Europe
Germany,2016,5-9,162397,39947,0.24598360807157768,Europe
Germany,2017,0-1,153501,985,0.006416896306864451,Europe
Germany,2017,1-2,153501,5132,0.03343300695109478,Europe
Germany,2017,10+,153501,97518,0.6352922782262005,Europe
Germany,2017,3-4,153501,12274,0.07996039113751702,Europe
Germany,2017,5-9,153501,37592,0.24489742737832326,Europe
Germany,2018,0-1,148066,940,0.00634852025448111,Europe
Germany,2018,1-2,148066,5020,0.033903799656909754,Europe
Germany,2018,10+,148066,93426,0.6309753758459066,Europe
Germany,2018,3-4,148066,12369,0.0835370713060392,Europe
Germany,2018,5-9,148066,36311,0.24523523293666338,Europe
Germany,2019,0-1,149010,1017,0.006825045298973223,Europe
Germany,2019,1-2,149010,5163,0.03464868129655728,Europe
Germany,2019,10+,149010,93508,0.6275283538017583,Europe
Germany,2019,3-4,149010,12557,0.08426951211328099,Europe
Germany,2019,5-9,149010,36765,0.24672840748943023,Europe
Germany,2020,0-1,143801,899,0.006251695050799369,Europe
Germany,2020,1-2,143801,5233,0.03639056752039276,Europe
Germany,2020,10+,143801,89678,0.6236257049672812,Europe
Germany,2020,3-4,143801,12509,0.08698826850995472,Europe
Germany,2020,5-9,143801,35482,0.24674376395157196,Europe
Greece,1995,0-1,10995,74,0.0067303319690768535,Europe
Greece,1995,1-2,10995,634,0.05766257389722601,Europe
Greece,1995,10+,10995,5708,0.5191450659390632,Europe
Greece,1995,3-4,10995,1402,0.127512505684402,Europe
Greece,1995,5-9,10995,2806,0.2552069122328331,Europe
Greece,1996,0-1,9360,174,0.01858974358974359,Europe
Greece,1996,1-2,9360,517,0.05523504273504273,Europe
Greece,1996,10+,9360,5013,0.5355769230769231,Europe
Greece,1996,3-4,9360,1087,0.11613247863247864,Europe
Greece,1996,5-9,9360,2568,0.2743589743589744,Europe
Greece,1997,0-1,9422,106,0.011250265336446614,Europe
Greece,1997,1-2,9422,548,0.05816174909785608,Europe
Greece,1997,10+,9422,4901,0.5201655699426874,Europe
Greece,1997,3-4,9422,1141,0.12109955423476969,Europe
Greece,1997,5-9,9422,2406,0.255359796221609,Europe
Greece,2005,0-1,13494,40,0.0029642804209278196,Europe
Greece,2005,1-2,13494,724,0.053653475618793536,Europe
Greece,2005,10+,13494,7803,0.5782570031124944,Europe
Greece,2005,3-4,13494,1427,0.10575070401659997,Europe
Greece,2005,5-9,13494,3270,0.24232992441084927,Europe
Greece,2010,0-1,13275,60,0.004519774011299435,Europe
Greece,2010,1-2,13275,508,0.038267419962335215,Europe
Greece,2010,10+,13275,7884,0.5938983050847457,Europe
Greece,2010,3-4,13275,1439,0.10839924670433145,Europe
Greece,2010,5-9,13275,3114,0.23457627118644067,Europe
Greece,2016,0-1,11013,223,0.020248796876418777,Europe
Greece,2016,1-2,11013,347,0.0315082175610642,Europe
Greece,2016,10+,11013,6929,0.6291655316444202,Europe
Greece,2016,3-4,11013,834,0.07572868428221192,Europe
Greece,2016,5-9,11013,2663,0.24180513938073186,Europe
Greece,2023,0-1,15114,488,0.03228794495170041,Europe
Greece,2023,1-2,15114,383,0.025340743681355034,Europe
Greece,2023,10+,15114,9990,0.6609765780071457,Europe
Greece,2023,3-4,15114,1051,0.06953817652507609,Europe
Greece,2023,5-9,15114,3202,0.21185655683472276,Europe
Hungary,1995,0-1,24857,1298,0.05221869091201674,Europe
Hungary,1995,1-2,24857,1448,0.05825320835177214,Europe
Hungary,1995,10+,24857,12567,0.5055718711027075,Europe
Hungary,1995,3-4,24857,3172,0.1276099287926942,Europe
Hungary,1995,5-9,24857,6372,0.25634630084080945,Europe
Hungary,1996,0-1,22590,1372,0.06073483842408145,Europe
Hungary,1996,1-2,22590,1255,0.05555555555555555,Europe
Hungary,1996,10+,22590,11500,0.5090748118636564,Europe
Hungary,1996,3-4,22590,2777,0.12293050022133688,Europe
Hungary,1996,5-9,22590,5686,0.25170429393536964,Europe
Hungary,1997,0-1,24992,1430,0.05721830985915493,Europe
Hungary,1997,1-2,24992,1373,0.054937580025608196,Europe
Hungary,1997,10+,24992,12956,0.5184058898847631,Europe
Hungary,1997,3-4,24992,2826,0.11307618437900128,Europe
Hungary,1997,5-9,24992,6407,0.2563620358514725,Europe
Hungary,2004,0-1,24638,1297,0.0526422599236951,Europe
Hungary,2004,1-2,24638,1163,0.04720350677814758,Europe
Hungary,2004,10+,24638,14331,0.5816624726032957,Europe
Hungary,2004,3-4,24638,2513,0.10199691533403685,Europe
Hungary,2004,5-9,24638,5334,0.21649484536082475,Europe
Hungary,2007,0-1,25160,1231,0.048926868044515105,Europe
Hungary,2007,1-2,25160,1112,0.044197138314785375,Europe
Hungary,2007,10+,25160,14918,0.5929252782193959,Europe
Hungary,2007,3-4,25160,2494,0.09912559618441971,Europe
Hungary,2007,5-9,25160,5405,0.21482511923688394,Europe
Hungary,2008,0-1,25155,1234,0.0490558537070165,Europe
Hungary,2008,1-2,25155,1130,0.044921486781951896,Europe
Hungary,2008,10+,25155,15037,0.5977738024249653,Europe
Hungary,2008,3-4,25155,2315,0.09202941761081296,Europe
Hungary,2008,5-9,25155,5439,0.21621943947525343,Europe
Hungary,2009,0-1,23820,1081,0.04538203190596138,Europe
Hungary,2009,1-2,23820,1058,0.04441645675902603,Europe
Hungary,2009,10+,23820,14149,0.5939966414777498,Europe
Hungary,2009,3-4,23820,2250,0.09445843828715365,Europe
Hungary,2009,5-9,23820,5282,0.22174643157010915,Europe
Hungary,2010,0-1,23873,1096,0.045909604993088424,Europe
Hungary,2010,1-2,23873,1011,0.04234909730658066,Europe
Hungary,2010,10+,23873,14470,0.6061240732207933,Europe
Hungary,2010,3-4,23873,2323,0.09730658065597118,Europe
Hungary,2010,5-9,23873,4973,0.20831064382356637,Europe
Hungary,2011,0-1,23335,911,0.039040068566530965,Europe
Hungary,2011,1-2,23335,1001,0.04289693593314763,Europe
Hungary,2011,10+,23335,14169,0.6071994857510178,Europe
Hungary,2011,3-4,23335,2215,0.09492179130062138,Europe
Hungary,2011,5-9,23335,5039,0.21594171844868223,Europe
Hungary,2012,0-1,21830,882,0.040403114979386166,Europe
Hungary,2012,1-2,21830,819,0.037517178195144295,Europe
Hungary,2012,10+,21830,13202,0.6047640861200183,Europe
Hungary,2012,3-4,21830,1955,0.08955565735226752,Europe
Hungary,2012,5-9,21830,4972,0.2277599633531837,Europe
Hungary,2013,0-1,20209,793,0.03923994259983176,Europe
Hungary,2013,1-2,20209,854,0.04225839972289574,Europe
Hungary,2013,10+,20209,12181,0.6027512494433174,Europe
Hungary,2013,3-4,20209,1803,0.08921767529318621,Europe
Hungary,2013,5-9,20209,4578,0.22653273294076898,Europe
Hungary,2015,0-1,20315,840,0.04134875707605218,Europe
Hungary,2015,1-2,20315,785,0.038641397981786854,Europe
Hungary,2015,10+,20315,12805,0.6303224218557716,Europe
Hungary,2015,3-4,20315,1626,0.08003937976864386,Europe
Hungary,2015,5-9,20315,4259,0.2096480433177455,Europe
Hungary,2016,0-1,19552,910,0.04654255319148936,Europe
Hungary,2016,1-2,19552,753,0.03851268412438625,Europe
Hungary,2016,10+,19552,12362,0.6322626841243862,Europe
Hungary,2016,3-4,19552,1551,0.07932692307692307,Europe
Hungary,2016,5-9,19552,3976,0.20335515548281505,Europe
Hungary,2017,0-1,18495,972,0.052554744525547446,Europe
Hungary,2017,1-2,18495,806,0.04357934576912679,Europe
Hungary,2017,10+,18495,11765,0.636117869694512,Europe
Hungary,2017,3-4,18495,1515,0.08191403081914031,Europe
Hungary,2017,5-9,18495,3437,0.18583400919167342,Europe
Hungary,2018,0-1,16952,675,0.039818310523831994,Europe
Hungary,2018,1-2,16952,745,0.04394761680037754,Europe
Hungary,2018,10+,16952,10912,0.6436998584237849,Europe
Hungary,2018,3-4,16952,1450,0.08553563001415762,Europe
Hungary,2018,5-9,16952,3170,0.18699858423784804,Europe
Hungary,2019,0-1,17600,781,0.044375,Europe
Hungary,2019,1-2,17600,889,0.05051136363636364,Europe
Hungary,2019,10+,17600,10920,0.6204545454545455,Europe
Hungary,2019,3-4,17600,1749,0.099375,Europe
Hungary,2019,5-9,17600,3261,0.1852840909090909,Europe
Hungary,2020,0-1,14979,680,0.045396888977902394,Europe
Hungary,2020,1-2,14979,742,0.0495360170905935,Europe
Hungary,2020,10+,14979,9073,0.6057146672007477,Europe
Hungary,2020,3-4,14979,1562,0.1042793243874758,Europe
Hungary,2020,5-9,14979,2922,0.1950731023432806,Europe
Hungary,2021,0-1,18092,989,0.05466504532390007,Europe
Hungary,2021,1-2,18092,894,0.04941410568206942,Europe
Hungary,2021,10+,18092,10562,0.5837939420738448,Europe
Hungary,2021,3-4,18092,1908,0.10546097722750387,Europe
Hungary,2021,5-9,18092,3739,0.20666592969268185,Europe
Hungary,2022,0-1,17695,1071,0.06052557219553546,Europe
Hungary,2022,1-2,17695,999,0.0564566261655835,Europe
Hungary,2022,10+,17695,9855,0.556936987849675,Europe
Hungary,2022,3-4,17695,1937,0.1094659508335688,Europe
Hungary,2022,5-9,17695,3833,0.21661486295563717,Europe
Hungary,2023,0-1,16791,1144,0.0681317372401882,Europe
Hungary,2023,1-2,16791,1005,0.05985349294264785,Europe
Hungary,2023,10+,16791,9044,0.5386218807694598,Europe
Hungary,2023,3-4,16791,1937,0.11535941873622774,Europe
Hungary,2023,5-9,16791,3661,0.21803347031147638,Europe
Iceland,1996,0-1,530,21,0.03962264150943396,Europe
Iceland,1996,1-2,530,20,0.03773584905660377,Europe
Iceland,1996,10+,530,318,0.6,Europe
Iceland,1996,3-4,530,49,0.09245283018867924,Europe
Iceland,1996,5-9,530,121,0.22830188679245284,Europe
Iceland,1999,0-1,473,21,0.04439746300211417,Europe
Iceland,1999,1-2,473,19,0.040169133192389,Europe
Iceland,1999,10+,473,278,0.587737843551797,Europe
Iceland,1999,3-4,473,47,0.09936575052854123,Europe
Iceland,1999,5-9,473,107,0.226215644820296,Europe
Iceland,2004,0-1,552,35,0.06340579710144928,Europe
Iceland,2004,1-2,552,22,0.03985507246376811,Europe
Iceland,2004,10+,552,282,0.5108695652173914,Europe
Iceland,2004,3-4,552,81,0.14673913043478262,Europe
Iceland,2004,5-9,552,130,0.23550724637681159,Europe
Iceland,2006,0-1,498,24,0.04819277108433735,Europe
Iceland,2006,1-2,498,19,0.03815261044176707,Europe
Iceland,2006,10+,498,245,0.4919678714859438,Europe
Iceland,2006,3-4,498,52,0.10441767068273092,Europe
Iceland,2006,5-9,498,155,0.3112449799196787,Europe
Iceland,2007,0-1,515,32,0.062135922330097085,Europe
Iceland,2007,1-2,515,31,0.06019417475728155,Europe
Iceland,2007,10+,515,239,0.4640776699029126,Europe
Iceland,2007,3-4,515,79,0.1533980582524272,Europe
Iceland,2007,5-9,515,133,0.258252427184466,Europe
Iceland,2008,0-1,549,28,0.051001821493624776,Europe
Iceland,2008,1-2,549,33,0.060109289617486336,Europe
Iceland,2008,10+,549,244,0.4444444444444444,Europe
Iceland,2008,3-4,549,95,0.17304189435336975,Europe
Iceland,2008,5-9,549,145,0.2641165755919854,Europe
Iceland,2009,0-1,550,34,0.06181818181818182,Europe
Iceland,2009,1-2,550,37,0.06727272727272728,Europe
Iceland,2009,10+,550,253,0.46,Europe
Iceland,2009,3-4,550,60,0.10909090909090909,Europe
Iceland,2009,5-9,550,163,0.2963636363636364,Europe
Iceland,2010,0-1,563,18,0.03197158081705151,Europe
Iceland,2010,1-2,563,40,0.07104795737122557,Europe
Iceland,2010,10+,563,270,0.47957371225577267,Europe
Iceland,2010,3-4,563,78,0.13854351687388988,Europe
Iceland,2010,5-9,563,150,0.2664298401420959,Europe
Iceland,2011,0-1,516,22,0.04263565891472868,Europe
Iceland,2011,1-2,516,20,0.03875968992248062,Europe
Iceland,2011,10+,516,264,0.5116279069767442,Europe
Iceland,2011,3-4,516,73,0.14147286821705427,Europe
Iceland,2011,5-9,516,135,0.2616279069767442,Europe
Iceland,2020,0-1,691,23,0.03328509406657019,Europe
Iceland,2020,1-2,691,28,0.04052098408104197,Europe
Iceland,2020,10+,691,230,0.33285094066570187,Europe
Iceland,2020,3-4,691,63,0.09117221418234443,Europe
Iceland,2020,5-9,691,119,0.17221418234442837,Europe
Italy,1995,0-1,27038,0,0,Europe
Italy,1995,1-2,27038,14,5.177897773503957e-4,Europe
Italy,1995,10+,27038,19847,0.7340409793623789,Europe
Italy,1995,3-4,27038,643,0.02378134477402175,Europe
Italy,1995,5-9,27038,6534,0.24165988608624897,Europe
Italy,1996,0-1,32717,0,0,Europe
Italy,1996,1-2,32717,4,1.222605984656295e-4,Europe
Italy,1996,10+,32717,24134,0.7376593208423755,Europe
Italy,1996,3-4,32717,601,0.01836965491946083,Europe
Italy,1996,5-9,32717,7978,0.243848763639698,Europe
Italy,1997,0-1,33342,0,0,Europe
Italy,1997,1-2,33342,4,1.1996880810989142e-4,Europe
Italy,1997,10+,33342,24083,0.7223022014276288,Europe
Italy,1997,3-4,33342,640,0.019195009297582628,Europe
Italy,1997,5-9,33342,8615,0.25838282046667865,Europe
Italy,1998,0-1,33510,0,0,Europe
Italy,1998,1-2,33510,0,0,Europe
Italy,1998,10+,33510,24417,0.7286481647269472,Europe
Italy,1998,3-4,33510,507,0.01512981199641898,Europe
Italy,1998,5-9,33510,8586,0.25622202327663385,Europe
Italy,1999,0-1,34341,0,0,Europe
Italy,1999,1-2,34341,0,0,Europe
Italy,1999,10+,34341,25112,0.7312541859584752,Europe
Italy,1999,3-4,34341,590,0.017180629568154682,Europe
Italy,1999,5-9,34341,8639,0.25156518447337,Europe
Italy,2003,0-1,43856,28,6.384531192995258e-4,Europe
Italy,2003,1-2,43856,45,0.0010260853703028092,Europe
Italy,2003,10+,43856,31206,0.7115560014593214,Europe
Italy,2003,3-4,43856,1396,0.03183144837650492,Europe
Italy,2003,5-9,43856,11181,0.2549480116745713,Europe
Italy,2004,0-1,45097,17,3.7696520832871365e-4,Europe
Italy,2004,1-2,45097,33,7.317559926380912e-4,Europe
Italy,2004,10+,45097,32546,0.7216888041333126,Europe
Italy,2004,3-4,45097,1357,0.030090693394239084,Europe
Italy,2004,5-9,45097,11144,0.24711178127148148,Europe
Italy,2005,0-1,47036,18,3.8268560251722086e-4,Europe
Italy,2005,1-2,47036,37,7.866315162853984e-4,Europe
Italy,2005,10+,47036,34136,0.7257419848626584,Europe
Italy,2005,3-4,47036,1358,0.02887150267879922,Europe
Italy,2005,5-9,47036,11487,0.24421719533973976,Europe
Italy,2010,0-1,54160,10,1.8463810930576072e-4,Europe
Italy,2010,1-2,54160,7,1.292466765140325e-4,Europe
Italy,2010,10+,54160,42775,0.7897895125553914,Europe
Italy,2010,3-4,54160,571,0.010542836041358937,Europe
Italy,2010,5-9,54160,10797,0.19935376661742985,Europe
Italy,2015,0-1,82469,173,0.0020977579454097904,Europe
Italy,2015,1-2,82469,495,0.006002255392935528,Europe
Italy,2015,10+,82469,62681,0.7600552935042258,Europe
Italy,2015,3-4,82469,2779,0.03369751057973299,Europe
Italy,2015,5-9,82469,15817,0.1917932798991136,Europe
Italy,2016,0-1,99071,162,0.0016351909236809964,Europe
Italy,2016,1-2,99071,708,0.0071463899627539846,Europe
Italy,2016,10+,99071,77927,0.7865773031462284,Europe
Italy,2016,3-4,99071,3262,0.032925881438564265,Europe
Italy,2016,5-9,99071,17012,0.1717152345287723,Europe
Latvia,1995,0-1,7821,139,0.017772663342283595,Europe
Latvia,1995,1-2,7821,388,0.049610024293568596,Europe
Latvia,1995,10+,7821,3312,0.4234752589182969,Europe
Latvia,1995,3-4,7821,1294,0.16545198823679835,Europe
Latvia,1995,5-9,7821,2688,0.34369006520905254,Europe
Latvia,1996,0-1,6051,114,0.018839861179970253,Europe
Latvia,1996,1-2,6051,256,0.04230705668484548,Europe
Latvia,1996,10+,6051,2650,0.4379441414642208,Europe
Latvia,1996,3-4,6051,866,0.14311684019170384,Europe
Latvia,1996,5-9,6051,2165,0.35779210047925963,Europe
Latvia,1997,0-1,6103,112,0.018351630345731607,Europe
Latvia,1997,1-2,6103,223,0.036539406849090614,Europe
Latvia,1997,10+,6103,2858,0.4682942815009012,Europe
Latvia,1997,3-4,6103,706,0.11568081271505817,Europe
Latvia,1997,5-9,6103,2204,0.3611338685892184,Europe
Latvia,2004,0-1,5271,84,0.01593625498007968,Europe
Latvia,2004,1-2,5271,169,0.03206222728135079,Europe
Latvia,2004,10+,5271,3244,0.6154429899449819,Europe
Latvia,2004,3-4,5271,463,0.08783911971162967,Europe
Latvia,2004,5-9,5271,1311,0.2487194080819579,Europe
Latvia,2005,0-1,6341,143,0.022551648005046523,Europe
Latvia,2005,1-2,6341,247,0.038952846554171264,Europe
Latvia,2005,10+,6341,3923,0.6186721337328497,Europe
Latvia,2005,3-4,6341,618,0.09746096830152973,Europe
Latvia,2005,5-9,6341,1410,0.2223624034064028,Europe
Latvia,2007,0-1,7403,255,0.034445495069566394,Europe
Latvia,2007,1-2,7403,293,0.03957854923679589,Europe
Latvia,2007,10+,7403,4598,0.6210995542347697,Europe
Latvia,2007,3-4,7403,698,0.09428610022963664,Europe
Latvia,2007,5-9,7403,1559,0.2105903012292314,Europe
Latvia,2008,0-1,6214,203,0.03266816865143225,Europe
Latvia,2008,1-2,6214,359,0.0577727711618925,Europe
Latvia,2008,10+,6214,3700,0.5954296749275829,Europe
Latvia,2008,3-4,6214,681,0.10959124557450917,Europe
Latvia,2008,5-9,6214,1271,0.2045381396845832,Europe
Latvia,2009,0-1,5099,128,0.025102961364973524,Europe
Latvia,2009,1-2,5099,297,0.05824671504216513,Europe
Latvia,2009,10+,5099,2844,0.5577564228280055,Europe
Latvia,2009,3-4,5099,724,0.1419886252206315,Europe
Latvia,2009,5-9,5099,1106,0.21690527554422437,Europe
Latvia,2010,0-1,4930,96,0.01947261663286004,Europe
Latvia,2010,1-2,4930,271,0.054969574036511155,Europe
Latvia,2010,10+,4930,2580,0.5233265720081136,Europe
Latvia,2010,3-4,4930,803,0.16288032454361054,Europe
Latvia,2010,5-9,4930,1180,0.23935091277890466,Europe
Latvia,2011,0-1,8302,173,0.020838352204288122,Europe
Latvia,2011,1-2,8302,344,0.04143579860274633,Europe
Latvia,2011,10+,8302,4323,0.5207178993013731,Europe
Latvia,2011,3-4,8302,1247,0.15020476993495543,Europe
Latvia,2011,5-9,8302,2215,0.26680317995663694,Europe
Latvia,2012,0-1,7311,223,0.030501983312816304,Europe
Latvia,2012,1-2,7311,268,0.03665709205307072,Europe
Latvia,2012,10+,7311,3941,0.5390507454520586,Europe
Latvia,2012,3-4,7311,785,0.10737245246888251,Europe
Latvia,2012,5-9,7311,2094,0.28641772671317195,Europe
Latvia,2014,0-1,6271,191,0.03045766225482379,Europe
Latvia,2014,1-2,6271,308,0.049114973688406956,Europe
Latvia,2014,10+,6271,3324,0.5300590017541063,Europe
Latvia,2014,3-4,6271,627,0.0999840535799713,Europe
Latvia,2014,5-9,6271,1821,0.2903843087226918,Europe
Latvia,2015,0-1,5151,155,0.030091244418559503,Europe
Latvia,2015,1-2,5151,255,0.04950495049504951,Europe
Latvia,2015,10+,5151,2702,0.5245583381867599,Europe
Latvia,2015,3-4,5151,600,0.11648223645894001,Europe
Latvia,2015,5-9,5151,1439,0.2793632304406911,Europe
Latvia,2016,0-1,6061,260,0.04289721168124072,Europe
Latvia,2016,1-2,6061,315,0.0519716218445801,Europe
Latvia,2016,10+,6061,3244,0.5352252103613265,Europe
Latvia,2016,3-4,6061,684,0.11285266457680251,Europe
Latvia,2016,5-9,6061,1558,0.25705329153605017,Europe
Latvia,2017,0-1,5943,249,0.041898031297324584,Europe
Latvia,2017,1-2,5943,346,0.05821975433282854,Europe
Latvia,2017,10+,5943,3232,0.5438330809355544,Europe
Latvia,2017,3-4,5943,733,0.12333838128891132,Europe
Latvia,2017,5-9,5943,1383,0.23271075214538112,Europe
Latvia,2018,0-1,5967,237,0.03971845148315736,Europe
Latvia,2018,1-2,5967,290,0.04860063683593095,Europe
Latvia,2018,10+,5967,3230,0.5413105413105413,Europe
Latvia,2018,3-4,5967,756,0.12669683257918551,Europe
Latvia,2018,5-9,5967,1454,0.24367353779118486,Europe
Latvia,2019,0-1,5971,239,0.04002679618154413,Europe
Latvia,2019,1-2,5971,305,0.05108022106849774,Europe
Latvia,2019,10+,5971,3164,0.52989449003517,Europe
Latvia,2019,3-4,5971,788,0.13197119410484007,Europe
Latvia,2019,5-9,5971,1475,0.24702729860994807,Europe
Latvia,2020,0-1,5206,225,0.043219362274298886,Europe
Latvia,2020,1-2,5206,301,0.057817902420284284,Europe
Latvia,2020,10+,5206,2720,0.5224740683826354,Europe
Latvia,2020,3-4,5206,671,0.1288897426046869,Europe
Latvia,2020,5-9,5206,1289,0.2475989243180945,Europe
