country,year,duration_std,value,total_value,percent_of_total
North Macedonia,2013,3-4,112,2045,0.05476772616136919
North Macedonia,2013,5-9,101,2045,0.04938875305623472
North Macedonia,2013,5-9,114,2045,0.05574572127139364
North Macedonia,2013,5-9,79,2045,0.03863080684596577
North Macedonia,2013,5-9,80,2045,0.039119804400977995
North Macedonia,2013,5-9,65,2045,0.03178484107579462
North Macedonia,2013,10+,296,2045,0.14474327628361858
North Macedonia,2013,10+,254,2045,0.12420537897310513
North Macedonia,2013,10+,183,2045,0.08948655256723716
North Macedonia,2013,10+,226,2045,0.11051344743276284
North Macedonia,2012,0-1,87,1926,0.045171339563862926
North Macedonia,2012,0-1,197,1926,0.10228452751817238
North Macedonia,2012,1-2,144,1926,0.07476635514018691
North Macedonia,2012,3-4,125,1926,0.06490134994807892
North Macedonia,2012,3-4,104,1926,0.05399792315680166
North Macedonia,2012,5-9,105,1926,0.05451713395638629
North Macedonia,2012,5-9,88,1926,0.04569055036344756
North Macedonia,2012,5-9,86,1926,0.0446521287642783
North Macedonia,2012,5-9,74,1926,0.03842159916926272
North Macedonia,2012,5-9,87,1926,0.045171339563862926
North Macedonia,2012,10+,61,1926,0.03167185877466251
North Macedonia,2012,10+,61,1926,0.03167185877466251
North Macedonia,2012,10+,56,1926,0.029075804776739357
North Macedonia,2012,10+,48,1926,0.024922118380062305
North Macedonia,2012,10+,54,1926,0.028037383177570093
North Macedonia,2012,10+,43,1926,0.02232606438213915
North Macedonia,2012,10+,60,1926,0.03115264797507788
North Macedonia,2012,10+,43,1926,0.02232606438213915
North Macedonia,2012,10+,45,1926,0.02336448598130841
North Macedonia,2012,10+,34,1926,0.017653167185877467
North Macedonia,2012,10+,40,1926,0.020768431983385256
North Macedonia,2012,10+,36,1926,0.018691588785046728
North Macedonia,2012,10+,26,1926,0.013499480789200415
North Macedonia,2012,10+,31,1926,0.016095534787123573
North Macedonia,2012,10+,22,1926,0.01142263759086189
North Macedonia,2012,10+,26,1926,0.013499480789200415
North Macedonia,2012,10+,21,1926,0.010903426791277258
North Macedonia,2012,10+,15,1926,0.00778816199376947
North Macedonia,2012,10+,14,1926,0.007268951194184839
North Macedonia,2012,10+,16,1926,0.008307372793354102
North Macedonia,2012,10+,15,1926,0.00778816199376947
North Macedonia,2012,10+,4,1926,0.0020768431983385254
North Macedonia,2012,10+,7,1926,0.0036344755970924196
North Macedonia,2012,10+,10,1926,0.005192107995846314
North Macedonia,2012,10+,8,1926,0.004153686396677051
North Macedonia,2012,10+,33,1926,0.017133956386292833
North Macedonia,2011,0-1,80,1753,0.045636052481460354
North Macedonia,2011,0-1,186,1753,0.10610382201939532
North Macedonia,2011,1-2,145,1753,0.08271534512264689
North Macedonia,2011,3-4,110,1753,0.06274957216200798
North Macedonia,2011,3-4,112,1753,0.0638904734740445
North Macedonia,2011,5-9,100,1753,0.05704506560182544
North Macedonia,2011,5-9,83,1753,0.047347404449515115
North Macedonia,2011,5-9,76,1753,0.04335424985738734
North Macedonia,2011,5-9,64,1753,0.03650884198516828
North Macedonia,2011,5-9,51,1753,0.029092983456930975
North Macedonia,2011,10+,59,1753,0.03365658870507701
North Macedonia,2011,10+,61,1753,0.03479749001711352
North Macedonia,2011,10+,42,1753,0.023958927552766685
North Macedonia,2011,10+,59,1753,0.03365658870507701
North Macedonia,2011,10+,46,1753,0.026240730176839703
North Macedonia,2011,10+,51,1753,0.029092983456930975
North Macedonia,2011,10+,39,1753,0.022247575584711923
North Macedonia,2011,10+,37,1753,0.021106674272675412
North Macedonia,2011,10+,37,1753,0.021106674272675412
North Macedonia,2011,10+,31,1753,0.017683970336565887
North Macedonia,2011,10+,29,1753,0.01654306902452938
North Macedonia,2011,10+,28,1753,0.015972618368511125
North Macedonia,2011,10+,29,1753,0.01654306902452938
North Macedonia,2011,10+,34,1753,0.01939532230462065
North Macedonia,2011,10+,23,1753,0.013120365088419851
North Macedonia,2011,10+,30,1753,0.017113519680547633
North Macedonia,2011,10+,18,1753,0.01026811180832858
North Macedonia,2011,10+,11,1753,0.006274957216200799
North Macedonia,2011,10+,12,1753,0.0068454078722190535
North Macedonia,2011,10+,4,1753,0.0022818026240730175
North Macedonia,2011,10+,6,1753,0.0034227039361095267
North Macedonia,2011,10+,10,1753,0.005704506560182544
North Macedonia,2011,10+,6,1753,0.0034227039361095267
North Macedonia,2011,10+,7,1753,0.003993154592127781
North Macedonia,2011,10+,6,1753,0.0034227039361095267
North Macedonia,2011,10+,31,1753,0.017683970336565887
North Macedonia,2010,0-1,96,1720,0.05581395348837209
North Macedonia,2010,0-1,170,1720,0.09883720930232558
North Macedonia,2010,1-2,185,1720,0.10755813953488372
North Macedonia,2010,3-4,164,1720,0.09534883720930233
North Macedonia,2010,3-4,107,1720,0.062209302325581396
North Macedonia,2010,5-9,72,1720,0.04186046511627907
North Macedonia,2010,5-9,80,1720,0.046511627906976744
North Macedonia,2010,5-9,58,1720,0.03372093023255814
North Macedonia,2010,5-9,57,1720,0.03313953488372093
North Macedonia,2010,5-9,52,1720,0.030232558139534883
North Macedonia,2010,10+,67,1720,0.038953488372093024
North Macedonia,2010,10+,42,1720,0.02441860465116279
North Macedonia,2010,10+,48,1720,0.027906976744186046
North Macedonia,2010,10+,40,1720,0.023255813953488372
North Macedonia,2010,10+,42,1720,0.02441860465116279
North Macedonia,2010,10+,38,1720,0.022093023255813953
North Macedonia,2010,10+,26,1720,0.015116279069767442
North Macedonia,2010,10+,34,1720,0.019767441860465116
North Macedonia,2010,10+,37,1720,0.021511627906976746
North Macedonia,2010,10+,34,1720,0.019767441860465116
North Macedonia,2010,10+,24,1720,0.013953488372093023
North Macedonia,2010,10+,29,1720,0.01686046511627907
North Macedonia,2010,10+,23,1720,0.013372093023255814
North Macedonia,2010,10+,21,1720,0.012209302325581395
North Macedonia,2010,10+,19,1720,0.011046511627906977
North Macedonia,2010,10+,14,1720,0.00813953488372093
North Macedonia,2010,10+,15,1720,0.00872093023255814
North Macedonia,2010,10+,21,1720,0.012209302325581395
North Macedonia,2010,10+,23,1720,0.013372093023255814
North Macedonia,2010,10+,11,1720,0.006395348837209302
North Macedonia,2010,10+,14,1720,0.00813953488372093
North Macedonia,2010,10+,8,1720,0.004651162790697674
North Macedonia,2010,10+,12,1720,0.0069767441860465115
North Macedonia,2010,10+,2,1720,0.0011627906976744186
North Macedonia,2010,10+,6,1720,0.0034883720930232558
North Macedonia,2010,10+,29,1720,0.01686046511627907
North Macedonia,2009,0-1,68,1287,0.05283605283605284
North Macedonia,2009,0-1,156,1287,0.12121212121212122
North Macedonia,2009,1-2,132,1287,0.10256410256410256
North Macedonia,2009,3-4,98,1287,0.07614607614607614
North Macedonia,2009,3-4,89,1287,0.06915306915306915
North Macedonia,2009,5-9,93,1287,0.07226107226107226
North Macedonia,2009,5-9,69,1287,0.053613053613053616
North Macedonia,2009,5-9,49,1287,0.03807303807303807
North Macedonia,2009,5-9,47,1287,0.03651903651903652
North Macedonia,2009,5-9,43,1287,0.03341103341103341
North Macedonia,2009,10+,27,1287,0.02097902097902098
North Macedonia,2009,10+,39,1287,0.030303030303030304
North Macedonia,2009,10+,26,1287,0.020202020202020204
North Macedonia,2009,10+,33,1287,0.02564102564102564
North Macedonia,2009,10+,23,1287,0.017871017871017872
North Macedonia,2009,10+,28,1287,0.021756021756021756
North Macedonia,2009,10+,30,1287,0.023310023310023312
North Macedonia,2009,10+,34,1287,0.02641802641802642
North Macedonia,2009,10+,21,1287,0.016317016317016316
North Macedonia,2009,10+,17,1287,0.01320901320901321
North Macedonia,2009,10+,17,1287,0.01320901320901321
North Macedonia,2009,10+,17,1287,0.01320901320901321
North Macedonia,2009,10+,17,1287,0.01320901320901321
North Macedonia,2009,10+,14,1287,0.010878010878010878
North Macedonia,2009,10+,20,1287,0.01554001554001554
North Macedonia,2009,10+,5,1287,0.003885003885003885
North Macedonia,2009,10+,10,1287,0.00777000777000777
North Macedonia,2009,10+,14,1287,0.010878010878010878
North Macedonia,2009,10+,6,1287,0.004662004662004662
North Macedonia,2009,10+,8,1287,0.006216006216006216
North Macedonia,2009,10+,4,1287,0.003108003108003108
North Macedonia,2009,10+,4,1287,0.003108003108003108
North Macedonia,2009,10+,5,1287,0.003885003885003885
North Macedonia,2009,10+,5,1287,0.003885003885003885
North Macedonia,2009,10+,1,1287,7.77000777000777e-4
North Macedonia,2009,10+,18,1287,0.013986013986013986
North Macedonia,2008,0-1,93,1209,0.07692307692307693
North Macedonia,2008,0-1,149,1209,0.12324234904880066
North Macedonia,2008,1-2,92,1209,0.076095947063689
North Macedonia,2008,3-4,103,1209,0.08519437551695616
North Macedonia,2008,3-4,91,1209,0.07526881720430108
North Macedonia,2008,5-9,79,1209,0.065343258891646
North Macedonia,2008,5-9,60,1209,0.04962779156327544
North Macedonia,2008,5-9,38,1209,0.03143093465674111
North Macedonia,2008,5-9,46,1209,0.0380479735318445
North Macedonia,2008,5-9,48,1209,0.03970223325062035
North Macedonia,2008,10+,35,1209,0.028949545078577336
North Macedonia,2008,10+,24,1209,0.019851116625310174
North Macedonia,2008,10+,23,1209,0.01902398676592225
North Macedonia,2008,10+,29,1209,0.023986765922249794
North Macedonia,2008,10+,21,1209,0.017369727047146403
North Macedonia,2008,10+,22,1209,0.018196856906534328
North Macedonia,2008,10+,29,1209,0.023986765922249794
North Macedonia,2008,10+,29,1209,0.023986765922249794
North Macedonia,2008,10+,27,1209,0.022332506203473945
North Macedonia,2008,10+,18,1209,0.01488833746898263
North Macedonia,2008,10+,10,1209,0.008271298593879239
North Macedonia,2008,10+,20,1209,0.016542597187758478
North Macedonia,2008,10+,12,1209,0.009925558312655087
North Macedonia,2008,10+,8,1209,0.006617038875103391
North Macedonia,2008,10+,16,1209,0.013234077750206782
North Macedonia,2008,10+,9,1209,0.007444168734491315
North Macedonia,2008,10+,8,1209,0.006617038875103391
North Macedonia,2008,10+,13,1209,0.010752688172043012
North Macedonia,2008,10+,10,1209,0.008271298593879239
North Macedonia,2008,10+,4,1209,0.0033085194375516956
North Macedonia,2008,10+,7,1209,0.005789909015715467
North Macedonia,2008,10+,6,1209,0.004962779156327543
North Macedonia,2008,10+,4,1209,0.0033085194375516956
North Macedonia,2008,10+,6,1209,0.004962779156327543
North Macedonia,2008,10+,2,1209,0.0016542597187758478
North Macedonia,2008,10+,18,1209,0.01488833746898263
North Macedonia,2007,0-1,108,1417,0.07621736062103035
North Macedonia,2007,0-1,162,1417,0.11432604093154553
North Macedonia,2007,1-2,127,1417,0.08962597035991532
North Macedonia,2007,3-4,124,1417,0.08750882145377559
North Macedonia,2007,3-4,104,1417,0.07339449541284404
North Macedonia,2007,5-9,112,1417,0.07904022582921666
North Macedonia,2007,5-9,62,1417,0.043754410726887794
North Macedonia,2007,5-9,72,1417,0.05081157374735357
North Macedonia,2007,5-9,61,1417,0.043048694424841216
North Macedonia,2007,5-9,43,1417,0.030345800988002825
North Macedonia,2007,10+,38,1417,0.026817219477769938
North Macedonia,2007,10+,31,1417,0.021877205363443897
North Macedonia,2007,10+,25,1417,0.017642907551164433
North Macedonia,2007,10+,37,1417,0.02611150317572336
North Macedonia,2007,10+,29,1417,0.020465772759350742
North Macedonia,2007,10+,23,1417,0.016231474947071278
North Macedonia,2007,10+,25,1417,0.017642907551164433
North Macedonia,2007,10+,24,1417,0.016937191249117856
North Macedonia,2007,10+,23,1417,0.016231474947071278
North Macedonia,2007,10+,20,1417,0.014114326040931546
North Macedonia,2007,10+,20,1417,0.014114326040931546
North Macedonia,2007,10+,11,1417,0.0077628793225123505
North Macedonia,2007,10+,17,1417,0.011997177134791814
North Macedonia,2007,10+,14,1417,0.009880028228652082
North Macedonia,2007,10+,13,1417,0.009174311926605505
North Macedonia,2007,10+,13,1417,0.009174311926605505
North Macedonia,2007,10+,11,1417,0.0077628793225123505
North Macedonia,2007,10+,9,1417,0.006351446718419196
North Macedonia,2007,10+,9,1417,0.006351446718419196
North Macedonia,2007,10+,4,1417,0.0028228652081863093
North Macedonia,2007,10+,7,1417,0.004940014114326041
North Macedonia,2007,10+,4,1417,0.0028228652081863093
North Macedonia,2007,10+,5,1417,0.0035285815102328866
North Macedonia,2007,10+,5,1417,0.0035285815102328866
North Macedonia,2007,10+,4,1417,0.0028228652081863093
North Macedonia,2007,10+,21,1417,0.014820042342978124
North Macedonia,2004,0-1,216,1645,0.13130699088145897
North Macedonia,2004,0-1,115,1645,0.06990881458966565
North Macedonia,2004,1-2,95,1645,0.057750759878419454
North Macedonia,2004,3-4,129,1645,0.07841945288753799
North Macedonia,2004,3-4,100,1645,0.060790273556231005
North Macedonia,2004,5-9,115,1645,0.06990881458966565
North Macedonia,2004,5-9,91,1645,0.05531914893617021
North Macedonia,2004,5-9,68,1645,0.04133738601823708
North Macedonia,2004,5-9,76,1645,0.046200607902735565
North Macedonia,2004,5-9,62,1645,0.03768996960486322
North Macedonia,2004,10+,239,1645,0.1452887537993921
North Macedonia,2004,10+,147,1645,0.08936170212765958
North Macedonia,2004,10+,112,1645,0.06808510638297872
North Macedonia,2004,10+,80,1645,0.0486322188449848
North Macedonia,1997,0-1,48,1021,0.04701273261508325
North Macedonia,1997,0-1,85,1021,0.0832517140058766
North Macedonia,1997,1-2,91,1021,0.089128305582762
North Macedonia,1997,3-4,61,1021,0.059745347698334964
North Macedonia,1997,3-4,69,1021,0.06758080313418217
North Macedonia,1997,5-9,62,1021,0.06072477962781587
North Macedonia,1997,5-9,62,1021,0.06072477962781587
North Macedonia,1997,5-9,50,1021,0.04897159647404505
North Macedonia,1997,5-9,48,1021,0.04701273261508325
North Macedonia,1997,5-9,55,1021,0.05386875612144956
North Macedonia,1997,10+,192,1021,0.188050930460333
North Macedonia,1997,10+,110,1021,0.10773751224289912
North Macedonia,1997,10+,88,1021,0.08619000979431929
North Macedonia,1995,0-1,31,710,0.04366197183098591
North Macedonia,1995,0-1,59,710,0.08309859154929577
North Macedonia,1995,1-2,60,710,0.08450704225352113
North Macedonia,1995,3-4,60,710,0.08450704225352113
North Macedonia,1995,3-4,48,710,0.0676056338028169
North Macedonia,1995,5-9,51,710,0.07183098591549296
North Macedonia,1995,5-9,198,710,0.27887323943661974
North Macedonia,1995,5-9,41,710,0.057746478873239436
North Macedonia,1995,5-9,37,710,0.05211267605633803
North Macedonia,1995,5-9,35,710,0.04929577464788732
North Macedonia,1995,5-9,34,710,0.04788732394366197
North Macedonia,1995,10+,118,710,0.16619718309859155
North Macedonia,1995,10+,71,710,0.1
North Macedonia,1995,10+,32,710,0.04507042253521127
Norway,2020,0-1,6,9825,6.106870229007634e-4
Norway,2020,0-1,177,9825,0.01801526717557252
Norway,2020,1-2,374,9825,0.03806615776081425
Norway,2020,3-4,389,9825,0.039592875318066156
Norway,2020,3-4,485,9825,0.04936386768447837
Norway,2020,5-9,494,9825,0.050279898218829513
Norway,2020,5-9,525,9825,0.05343511450381679
Norway,2020,5-9,504,9825,0.05129770992366412
Norway,2020,5-9,483,9825,0.04916030534351145
Norway,2020,5-9,498,9825,0.05068702290076336
Norway,2020,10+,1955,9825,0.1989821882951654
Norway,2020,10+,1507,9825,0.15338422391857506
